order_id,products
2816792,19348 26800 28204 33768 31717 21616 20734
2816802,5918 21903
2816807,11422 49683 25704 6383
2816810,39558 29691 47766 38689 8859 47626 34126 18465
2816842,45603 5450
2816928,12395 27531 24852 10390 29594
2816937,8859 12980 49683 9387 46969 42633
2817066,8859 19660
2817070,23909 31808 5077 43279 35213 24713 40332 17341 24239 32472
2817118,43662 25852 20842 24852 47626 13646 5438 33401 32864 23765 21903 25890 45066 5914 26209 45445
2817136,47766 29487 47144 24852
2817173,27531 8424 3599 38293 124
2817181,18828 41618 19677 28058 22559
2817191,41220 10070 47209 13176 7308 21137 8866 42637 6341 43772 21903
2817217,23909 44857 14218 47209 5750 43789 2078
2817251,24852 14897 39408 47626
2817252,4210 24852 24964
2817306,18583 38464 47209 31040 37646 21775 10315 40604 10132
2817343,47766 3957
2817454,21099 10479 1498 37849 47941 10673
2817455,13176 21463 28204 29370 33120 26209 24184 49075 47626 311
2817482,30385 14084 1103 47626
2817489,3765 18379 18339 44292 43409 15003
2817605,5450 24852 13592 18883 22035 48476
2817607,37646 24852 17652 27454 48857 13031 38374 24561 27690 38689 44910 21903 4920 30949 47766 22825 27966 42244 15872
2817705,35951 22176
2817763,27730 20842 47209 17948 40545 29987 27966 48745 10749 26604 5876 21903
2817888,34668 36036 48559 23029 47209 46990 46979 7315 19895 19992
2817890,28476
2818020,20518 13966
2818058,13029 13287 23909 49326 27020 12218 20738 13194 16953 24852 11679 46941 43263 9389 46515 30591 31394 27801 9695 9901 31683 30633 256 16464 15860 43641
2818071,9411 49235 13377 24677
2818079,2748 9934 47912 42731 8390
2818087,17631 13655 47209 7239 33021 28060 43199 15618
2818145,12935 12341 21174 27845 49235 36554 27344
2818172,45190
2818424,14947 1463 39101 46979 30909
2818466,4605
2818472,None
2818509,13176 3957 44632 16759
2818511,45603 21903
2818536,20082 35321 42828
2818540,43154 18023 6184
2818596,3798 20915 28976 11022 20114
2818639,20940 13176 30162
2818668,17530 5212 13176 36127 14086 45303
2818679,44632 12075
2818726,24852 40593 47766 27845 8518 8424 6104 42460 29660 34969 4920 21497 21903 25890 8239 46979 47029
2818745,25952
2818773,24852 29387 25130 41057 49289 45570 16797
2818779,24852 44632 35221 21709 25804 37646 23909
2818868,47766 32134 15290 24253 13563 6740 7953
2818900,24363 22350 34525 3957 20084 29370 5876 5547 47209 7521 13292 432 13870 27845 29270
2818919,8838 25706 43565 43967 17615 35068
2818946,26914
2819114,37067 39928 30391 19660 5876 432 40706 32869
2819203,47209 38944 46616 5479 13176 27247 27104 19006 7762 49451
2819319,38694 44632 1710 47766 24852 24838 44230
2819367,24852 46906 4920
2819390,47626 12756 36258
2819423,46149 47097 196
2819453,13176 14233 33736 21903
2819654,13176 36397 40118 10121 33736 2825
2819670,40018
2819691,34217 19174 35221 6348 34969
2819721,6774 24852 45066 38383 13733 4920 11068 28849 46226
2819898,44632 5450 17915 24964
2819939,21903 21137 6104 24852 39984
2820084,6347 26165 9964 22035
2820121,32403 17616 7561 45239 49429 10957 5819
2820127,44799 4210 28427
2820275,5450 45066 46886 2435 34214 35902
2820297,32740 23291 14833 13292
2820348,38739 4603 128 16249 37022 39276 43789
2820361,24838 34658 38809
2820420,40706 18439 14897 14502 39351 49306
2820465,None
2820495,47788 37646
2820536,27845 13176 21137 10749 8277 42265 47766 21903 21616 10208 31100 30949
2820563,21616 21938 16797 7781 15290 38689 24852 27845 34969 23329
2820625,24852 47766 40174 4799 48230 3896 5194 40516 38533 34530
2820706,49520 32449
2820804,19691 3798
2820827,7751 13870
2820856,36107 38374 41273
2820858,18610 30106
2820870,3896 27966 38164 14150
2820876,10 40723 19575 47766 28358 14074
2820907,26165 24810 47209 24631 33787 40571 33754
2820933,30391 13176 28985 45007 21938 21903 35951 9839 10749 16349
2820955,24852 46979
2821086,35328 19640
2821236,21903 9839
2821376,19660 5479 26165
2821460,29615 23909 29553 12986
2821471,47209 27086 21903 27156 14084 46575 29544 24489 18811 27599 32831 23044
2821510,36472 41400 9007 46562 13032
2821520,3957 5496 30776 44632 12576 7412 9421 35951 18765 26981 30353 43504 46303 39877
2821555,47977 4562
2821649,27845 43295 48364 4472 5161
2821651,36011 39180 13176 44632 33754 33787 27966 20899 33716 11068 22035 3397
2821713,41950 24852 44683 31717 34358 25152 40706
2821739,44632
2821747,9137 3919 10690 29363
2821767,23909 14951 18104
2821848,1940 24852 8153
2821862,14715 36256 42265 27639 1970
2821910,39180 6656 3298 22260 9463 15950 42768 21526
2821952,26604 24852 3187 47209 21137 28204 33845 5994 1437 38293 1940 23644 40338 14493
2821975,4210 12099 17706 39128 42736 32689 24838
2821993,33886 24838 37646 40852 10070 13176 18465 40604 12597 20738 44479
2822021,11353
2822022,32833 36865 28465 17703
2822109,None
2822155,45066 47626 21386 13646 33000 8174
2822169,27966 11520 41335 13176 47209 21903 39877 34126
2822235,196 46149 26348 22362 41400 40199
2822257,13806 13176 24561 9825 9515 19057 26790 44560 32655 33527 35108 8381 41844 34668
2822339,18296
2822473,20583 47008 46616 18389 28715 26604 39928 40078 15008
2822504,27845 44820 13646 24852 36036 35486 8277 40199 11712
2822529,44799 1157 4605 43183 17919 429 13870 11679 26040 8460 35042 47427 27676
2822619,11365
2822641,9405 1689 16797 40285 3107 11422 24852
2822657,28071 27715 13176 3819 28836 4210
2822713,4942 48183 3307 48199 12945 46656 29487 8424 15290
2822743,1940 7781 40678 18523 36550
2822774,24852 17316 23029 17341 37449 16349 41665 36972
2822792,47144 48527 18339 36691
2822919,None
2822927,47766 21616
2823014,5737 3919 25266 45123 24142 48205
2823055,22112 34262 29309 44265 23044 16188 23888 27845 10637
2823088,24852 35534 36784 6318 24024 16797 13733 5566 10180 3856 49683 44116 31578 12341 26348
2823089,13166 32655 5077 13176 9825 33731 17600 49175 36772 29180 10518 8239 5794 30489 27336
2823126,21903 23543 38310 46425 47626 5479 23440
2823173,28204 39475 49235 24852
2823174,13176 47209 21137 5646 2643 15273 27966 40691 17949 1577 5876 21174 49519 45123 39275 22832 5487 33120 21903 34126 29993 39928 22935 8758 9036 43295
2823268,24852 21137 4920 45066 17794 27104 10749 6341 47209 8174
2823272,14074 7806 46823 11629 8103 44632
2823298,24852 5449 8012 4799 47766
2823386,22750 24852
2823403,8571 31985
2823406,24852 43183 2493 7177 25569 43945 11009 45064 1197 5210 31229 15424
2823429,47940 19097 20842 35193 24852 34969 2050 38881 21553 28993 48875
2823510,24852 4605 287 16797 27045
2823582,13176 19385 3248 42916 40605 27966 21137
2823645,17207
2823673,47766 18362 47626 24852 49605 34262 43183 3856 30850 15130
2823679,10892 27695 9173 649 7239 29540 24852 47626
2823688,26165
2823711,13176 27966 36036 8174 38544 42507
2823759,31720 13176 44090 21137 5695 780 11865 39527 43961 1891 3952
2823760,14627 47616 6489 44491 45066 12980 1360 40709
2823844,8079
2823899,1940 15134 38959
2823907,33198 44632
2823934,6740 24852 8193
2823960,24852 11712 39475 27845 40310 35108 39055 6772 25890
2824062,24852 47977 3044 23909 6286 36316 9623 34487 31616 48667 43279 17080 24389 10690 15902 9695 21757 27761 19734 31758 26348 10613 27020 37436 18359 47144 29646 34660 14564 25408 3260 256 12427 46178 35267 11331
2824072,26689 26826 26298
2824192,13176 27325 40777 27695 5450
2824282,30489 35784 13176 41787 14161 38510 14633 29487 34358 17794 4605 8424 21903
2824499,47329 18362 9405 7079 23230 9098 12906 24852 14999
2824627,19046 33303
2824694,14233
2824697,9047 4462 13646 17878 30353
2824728,22040 4605 24852 38400 47626 9551 16044 27104 32689 40332 38996 28985
2824731,29993 28199 22298 44426 13176 21137 22025 19057 29447
2824820,39877
2824895,920 47209 42479 15399 24838 21903 27966 18027
2824907,5819
2824940,13176 432 21938 21137 16797 9839 16616
2824963,21903 27845 32177 8670 28204 34429 20995 4562 12206
2824972,3957 31076 37067 26604 7205 13949
2824987,13176 25495 16920 43772 27966 46979 3265 30707 25146 5456 48988
2825024,30353 20119 4920 21903 18465 32553 40706 22935 42585 27323
2825129,None
2825130,45204 26894 5514 47766
2825153,21903 24852
2825171,25230 39877 28745 5876 48110 27012 36550 29307 32486
2825211,196 32478 11759 3298 31759
2825314,13819 48600
2825386,32403 24852 19213 14196 33351 16797 3592 32810
2825388,6948 17758 19125 13176 34993 40198 37067 47209 8309
2825389,16813 41602 11512 46886
2825407,33642 13176 30391 26369 12384 21137
2825416,27845 16083 11352 24852 35213 22474 21903 45066
2825421,19057 22935
2825658,37508 43643 7781 17600 16254 45774
2825679,41131 350
2825724,24852 16185 35221 47209 11520 25890 33198 9598
2825746,29487 15531
2825791,43352 16797 9076
2825929,4472 24838
2825991,24852 24964 45368 17704 7681 10644 18288 21137 32033 22504 46667 39216 21376 29627 3714 2756 28204 21903 34565
2826021,2592 43182 40001 11520 13176 33232 39877 17847 10753 24184 24616 18689 436 45066 4167 13861
2826112,None
2826144,40310 49520
2826151,40852 27966 13176 48595 39560 36550 5449 22963
2826223,11187 28613 44632
2826244,18090 260 21903 31717
2826263,16696 19863 11777 6439
2826387,43295 37067 49235 26604 11520 47209
2826390,24838 27951
2826406,38797 2205
2826410,39275 27966 26604
2826464,27985 17122 43693 10957
2826501,None
2826547,13176 32655 24535 1244 21614
2826584,3858 12916 13637
2826836,33153 42260
2826852,38739 48004 36011 22825 31717 24830 18109 26209 16185 21903 1408
2826860,44124 49086 21903 35951 5876 48559 16262 18689
2826871,42360 37742 8859 49637 37654 25159 2897 24709 35074 196 43263
2826898,28204 24852
2826979,None
2827002,27845
2827060,None
2827187,23178 46650 18382
2827229,24852 32465
2827232,1940 44142 38008 22395
2827259,44310 35989 5692 18908 35108 2132 13176 30117
2827271,13176 8277
2827274,45066 44504 34126
2827283,15902 42244 13819 33120 45453 13629 40723 46990
2827295,27845 22035 26209 22935 41757 35163 23192 14992 4799 16185 12980 33407 47766 8174
2827396,21137 24852 30391 17652 10814
2827422,39464 25443 48348 23011 7925
2827461,32141 18465 9068 46029 15030 47141
2827566,47766 15604 26209 21903 47626 29987 24838 28373 22935
2827575,24852 5212 43352 47626 34050 17630 47766 1090 21903 45066 31865 10106 21137 37158 23282 46692 4945 2091 44632 16797 28985 25199 17600 8424 43961 26429 26790 6317 24841 12980 13984 46992 10895 26209
2827611,24852 24024 28204 10831 31127 48679 26209
2827663,1776 23909 12606 34050 22556 8536 17616
2827720,None
2827724,25852 13176 2298 30949 8277 19182 41588 45007 16616 42244 47209 5785 41787 21137 4920 44310 26315 19612 25513 26604 44019 47059 4799 17949 8022 45221 33911 48628 27156
2827745,17924
2827850,5479 33232 5450
2827853,36011 26369 28590 21137 24852 47626 27104 21872 45007 21903 13083
2827864,13176 27966 14874 47766 31635 4472 8277 12384 8112 34949 45948 42479 49683 17789 20904 8193 33401
2827922,10070 24535 21903 46667 16759
2827995,21338 45190
2828033,13176 45154 47766 37496 48988 30695 14050 6375 5785 3585 31040 21903 44766 37766 13774 19635 6317 39922 21137 13219 27086 16262 13113 21709 1354 42244 3398 31299 32585 24957 49488 49235
2828061,3957 49610
2828189,35522 27966 27925 3896
2828192,23909 21572
2828205,19894 30776 6962
2828213,21601 39046 12756 34358
2828236,11422 27960 24838 39276 45007 47209 9422 5785 31720
2828282,47209 13535 21903 25332
2828578,40723 21137 11512 35628 16083 27966 21903 47626 39180 38739 39928 42828 15290 44632 27690 27845 22556 42265 14267 4920 5550 40706 28682 24489 31683 30391 10108 40604 43768 22825 1158 36189
2828605,24852 48523 20114 26209 40545
2828620,12683 14379 19051 22882 10468 20919
2828635,11826 34012
2828643,1890 11512 47209 41588 33716 19057
2828654,30591 31651 37710 8958 22362
2828691,23288 33352
2828725,43352 35886
2828748,27845 17794 39928 21405 20114
2828779,5077 7715 39928 5785 21137 24799 34005 38312 41950 24852 15984 48220 8174
2828825,21903 13263 10761 21137 47766 28465 24852
2828829,45570 47766 7035 24852 28204 49683 26209 28849 28842 24964 4920 46979 37646
2828886,27845 21903 24852 1463 24269 22825
2829142,15290 13176 2295
2829297,27966 41950 24184 49026 21174 26209 24852 46667 49683
2829331,13176 4947 41273 48015 5782 4289 44980 19097 49306 22882 41665 14947 40486 3873 14999 1313 19057
2829344,24852 37496 32740 47672 9290 16965
2829365,5115 24852
2829393,25817 27705 22031 18689 26604 14870 39877 42803
2829399,24082 2078 1158 42265
2829424,24631 6793 5011 22802 5819
2829454,33198 41665 32740 11710 35784 16168 38374 25466 5449
2829473,38817 9623 19382 46842 48015 49605
2829499,920
2829502,37067 30391 24759 16083
2829508,43598 47209 6104
2829609,38928 37710 8048 6184 32478 196
2829650,47439 41165 29370 36011 29987
2829651,None
2829831,26634
2829895,13176 16283
2829946,47766 23341 24852 9941 17835
2829951,43352 25738 24852
2830022,14399 44267 18987 44654 17096 17615 16797 14280 19985
2830059,36929 7131
2830098,13176 27966 24852 42719 28204
2830161,16668 44949 34969 45116 25581 44142 16797 34234 24838
2830231,18561 44386 47977 25567 12678 48907
2830351,47145 17872
2830377,23341 26312
2830440,7598 9839
2830550,22935 21616 45007
2830567,1729
2830569,47209 35221 9020 46979
2830691,30233
2830692,46590 44177 29326
2830694,18078 43789 17948
2830816,None
2830826,25890 28204 6774 22935 47766 17429 27817
2830864,25466 23288
2830987,27086 1463 45007 37646 44359 11422 47156 22935 21903 22825 11182 12020
2831032,33452 35752 33026 21240 38185 11461 49610 13194
2831037,2913 42144 49306 47409 20156 23909 9901 27395 37066 43459
2831065,44632 21085 27845
2831104,45066 26629 30219 29447 48559 30233 47029 26209 21405 17794 13176 49235 21137
2831111,21405 6873 21174 38277 34126 4605 43961 5450
2831134,47626 21903 4945 19741 37067 37646 26620 34423
2831223,13263 9387 18534
2831292,43654 21137 13176 31915 47209 5876 35503 5077
2831407,7035 17949
2831468,432 8859 13176 12000 26209 7120 46906
2831616,43352 19691 8571
2831634,37710 27790
2831669,36994 7175
2831688,24852 16797 35628
2831706,21386 13176 39646 36956 10673 9076 83 16168 12011 11408 16759 8073 23909 6046
2831733,13176 21267 16848 14239 29691 21903 5212
2831742,42585 24852 20995 48171 27966 18918 21903 27156 35045 47766 21194 7398 24390 39619
2831917,23341 34795 13176 27147
2831933,24852 46820 43352 47626 9076 26604 26209 48183 35628 264
2831953,27845 43154 21572 889 30633 49235 651 13176
2832065,21903 27019 8138 28934 6287 10172 14891
2832112,47766 17461 41950 12456 28745 47144 24852 45007 26209 48679 28199 14575 16797 42972 14671 40604 37011 1879 10315 11512 28535 9339 19571 3390 10121 33873 26940 18598 4896 4461 18718 31553
2832123,47209
2832185,None
2832242,34335 10768 24852 12745 17553 11737 39527 27966 45007 35417 37646
2832247,46674 44264
2832277,20940 31759
2832320,39190 11777 47209 49374 30233 43406 27695 5646 34243 31257
2832358,24852 28745 21903 22035 26209 32864
2832379,41290 8424 21137 35547 40198 45066 21903 47766
2832390,13176 44142 28842 20842 47209
2832393,24852 28204 9339 6567 33120
2832782,24852 20561 3858 25379
2832814,19660 5212 9124 42450 24852 13885 48464 28204
2832919,24852 17878 37547 34466 36316 5771 48527 9076
2832927,24852 16797 33129 49098 44487 47357 33198 43164 25466
2832933,7877 8087
2833003,651
2833023,47766 26209 29852 44142
2833026,36869 47223 38944 11576 5659 45613 2704
2833073,24852 7963 21903
2833078,27360
2833212,8695 23085 5038
2833341,39180 28204 19019 4793 4210 11777 42265 16797 20119 30561 21903 33037 17555
2833398,26505 27325 48370 13176 27845
2833483,28413 21573
2833516,23909 44765 21903 26209 26497 16797 42244 49683 17803 38944 14364
2833557,3491 43500
2833593,41488 46853 48246 49517 17341 16797 43409
2833618,24852 44142
2833645,37687 37646 8174 48679 46906 25513 34
2833678,13176 27966 21903 27744 47209 7026 37646 22935
2833682,34126 47766
2833757,31720 13176 27966 42445 34126 8091 41950 39984 21616
2833799,24852 17794 42585 4605 21903 20842 49267 1158 5068
2833811,13176 1940 25234 41290 19173
2833815,28553 35264 46802 7676
2833863,28373 1511 21137 19348 5479 12135 34667
2834061,35914 34969 20475 22754 44142 31248
2834099,45613 15527 13031 21616 28465 47209 31683 890
2834133,37040 43967 44799 30696
2834349,None
2834400,24852 1511 25837 49683 47766 22025 260 7781 39275 20082 29675 16797 41787
2834417,17615 32852 19691 26553 13176
2834533,13176 21137 27086
2834577,38383 9839
2834595,42832 32446
2834651,14711 24521 12606 23909 11440 27695 19348
2834658,20955
2834694,8424 43631 36274
2834699,47866 24852 26283 29503 37011 44514 5450 43154 42508 37065 21333
2834721,10441 12899 35336
2834735,5428 43352 22825 23951
2834751,35503 11440 16083 37067
2834773,13176 36070 19057
2834814,24852 18670 34262 14410 40759 40298 44632 32923 39275
2834886,43886
2834961,20842 27845 21137
2834996,30827 17902 12341 32689 16283 44991 10509 21903 20940 5068
2835018,5479 38689 12499 10895 6532 24852 8424 8012 34448 24830 34069 42265 9137 28849 32360 23734 26201 4799 39561 31766 21526 43662 23375 21137 12258 47766 11130 36865
2835033,45541 3389
2835152,38739 13249 21903 8424 41950
2835204,13176 41950 49235 41066 40749 15153 34050 42265
2835287,48099 27966
2835340,37067 15030 16797 12975 35084 36070 38557 24668 260 42074 37646
2835549,24710 13249 24852 49198 3298 5068 23410
2835581,18765 47766 47626 5303
2835619,42781 15248
2835620,24852 39928 10114
2835673,21288 42495 17617
2835677,47766 24852 38689 47626 21903 43504 49235 24850
2835680,10343 44632 32843 29091 14945 21150 6300 48523
2835787,45066 22031 30592 23099 20600
2835815,None
2835982,47766 34429 49683 21137 17487 29594 48857
2836028,49683 27156 25890 13198 16097 23734 43908 47766 24852
2836084,13176 30391 40706 27966 47766 20842
2836146,41149 24852 47766 21616 28204 39877 42557 8518
2836157,30561 37646 13598 30489 34668 13176
2836195,34969 46820 24852 16797
2836262,20842
2836265,14233 13176 13263 43889 43662 24799
2836317,13176 27247 17484 35951 47766 21903 24964 27521 22935 28985 42244 28849 26209 48679 25346 30776 32734 8518 21053 38256 39322 14197 1158 8670 27104 39732 40604 12872 17794
